Source Name,code,instruction,test_result.passed,cleared_code,idx
py_1700_data.csv,"
def max_sum(nums):
    num_dict = {}
    max_val = -1
    for i, num in enumerate(nums):
        digits_sum = sum(list(map(int, str(num))))
        if digits_sum in num_dict:
            if num + num_dict[digits_sum] > max_val:
                max_val = num + num_dict[digits_sum]
        num_dict[digits_sum] = max(num_dict.get(digits_sum, 0), num)
    return max_val
","given 0-indexed array nums consisting positive integers. choose two indices j, != j, sum digits number nums[i] equal nums[j]. Return maximum value nums[i] + nums[j] obtain possible indices j satisfy conditions.",0,"def max_sum(nums):
    num_dict = {}
    max_val = -1
    for i, num in enumerate(nums):
        digits_sum = sum(list(map(int, str(num))))
        if digits_sum in num_dict:
            if num + num_dict[digits_sum] > max_val:
                max_val = num + num_dict[digits_sum]
        num_dict[digits_sum] = max(num_dict.get(digits_sum, 0), num)
    return max_val
",81
py_good_answer.csv,"def uncommon_characters(str1, str2):
    set1 = set(str1)
    set2 = set(str2)
    uncommon_set = set1 ^ set2
    uncommon_list = list(uncommon_set)
    uncommon_list.sort()
    uncommon_str = ''.join(uncommon_list)
    return uncommon_str

str1 = ""abcd""
str2 = ""defg""
print(uncommon_characters(str1, str2))",Concatenated string uncommon characters Python,0,"def uncommon_characters(str1, str2):
    set1 = set(str1)
    set2 = set(str2)
    uncommon_set = set1 ^ set2
    uncommon_list = list(uncommon_set)
    uncommon_list.sort()
    uncommon_str = ''.join(uncommon_list)
    return uncommon_str
str1 = ""abcd""
str2 = ""defg""
print(uncommon_characters(str1, str2))",82
py_1700_data.csv,"
def minOperations(nums: List[int], x: int) -> int:
    target_sum = sum(nums) - x
    if target_sum == 0:
        return len(nums)
    if target_sum < 0:
        return -1
    left = 0
    curr_sum = 0
    max_len = float('-inf')
    for right in range(len(nums)):
        curr_sum += nums[right]
        while curr_sum > target_sum and left <= right:
            curr_sum -= nums[left]
            left += 1
        if curr_sum == target_sum:
            max_len = max(max_len, right - left + 1)
    return len(nums) - max_len if max_len != float('-inf') else -1
","given integer array nums integer x. one operation, either remove leftmost rightmost element array nums subtract value x. Note modifies array future operations. Return minimum number operations reduce x exactly 0 possible, otherwise, return -1.",3,"def minOperations(nums: List[int], x: int) -> int:
    target_sum = sum(nums) - x
    if target_sum == 0:
        return len(nums)
    if target_sum < 0:
        return -1
    left = 0
    curr_sum = 0
    max_len = float('-inf')
    for right in range(len(nums)):
        curr_sum += nums[right]
        while curr_sum > target_sum and left <= right:
            curr_sum -= nums[left]
            left += 1
        if curr_sum == target_sum:
            max_len = max(max_len, right - left + 1)
    return len(nums) - max_len if max_len != float('-inf') else -1
",83
py_good_answer.csv,"
def sieve_of_eratosthenes(n):
    primes = [True for i in range(n+1)]
    p = 2
    
    while p**2<=n:
        if primes[p]:
            for i in range(p**2, n+1, p):
                primes[i] = False
        p += 1
        
    prime_nums = []
    for i in range(2, n+1):
        if primes[i]:
            prime_nums.append(i)
    return prime_nums
",Write Python program using Sieve Eratosthenes method computing primes upto specified number.,3,"def sieve_of_eratosthenes(n):
    primes = [True for i in range(n+1)]
    p = 2
    while p**2<=n:
        if primes[p]:
            for i in range(p**2, n+1, p):
                primes[i] = False
        p += 1
    prime_nums = []
    for i in range(2, n+1):
        if primes[i]:
            prime_nums.append(i)
    return prime_nums
",84
py_good_answer.csv,"def compare_lists(list1, list2):
    if sorted(list1) == sorted(list2):
        return True
    else:
        return False",Write Python program compare two unordered lists (not sets).,3,"def compare_lists(list1, list2):
    if sorted(list1) == sorted(list2):
        return True
    else:
        return False",85
py_1700_data.csv,"class TreeNode:
    def __init__(self, val=0, left=None, right=None):
        self.val = val
        self.left = left
        self.right = right
        
def sortedArrayToBST(nums):
    
    def buildTree(left,right):
        
        if left>right:
            return None
        
        mid=(left+right)//2
        node=TreeNode(nums[mid])
        node.left=buildTree(left,mid-1)
        node.right=buildTree(mid+1,right)
        
        return node
    
    return buildTree(0,len(nums)-1)","Given integer array nums elements sorted ascending order, convert height-balanced binary search tree.",2,"class TreeNode:
    def __init__(self, val=0, left=None, right=None):
        self.val = val
        self.left = left
        self.right = right
def sortedArrayToBST(nums):
    def buildTree(left,right):
        if left>right:
            return None
        mid=(left+right)//2
        node=TreeNode(nums[mid])
        node.left=buildTree(left,mid-1)
        node.right=buildTree(mid+1,right)
        return node
    return buildTree(0,len(nums)-1)",86
py_1700_data.csv,"class Solution:
    def isRobotBounded(self, instructions: str) -> bool:
        x, y = 0, 0
        dx, dy = 0, 1
        for i in instructions:
            if i == ""G"":
                x, y = x + dx, y + dy
            elif i == ""L"":
                dx, dy = -dy, dx
            elif i == ""R"":
                dx, dy = dy, -dx
        return (x == 0 and y == 0) or (dx != 0 or dy != 1)","infinite plane, robot initially stands (0, 0) faces north. Note that: north direction positive direction y-axis. south direction negative direction y-axis. east direction positive direction x-axis. west direction negative direction x-axis. robot receive one three instructions: ""G"": go straight 1 unit. ""L"": turn 90 degrees left (i.e., anti-clockwise direction). ""R"": turn 90 degrees right (i.e., clockwise direction). robot performs instructions given order, repeats forever. Return true exists circle plane robot never leaves circle.",3,"class Solution:
    def isRobotBounded(self, instructions: str) -> bool:
        x, y = 0, 0
        dx, dy = 0, 1
        for i in instructions:
            if i == ""G"":
                x, y = x + dx, y + dy
            elif i == ""L"":
                dx, dy = -dy, dx
            elif i == ""R"":
                dx, dy = dy, -dx
        return (x == 0 and y == 0) or (dx != 0 or dy != 1)",87
py_good_answer.csv,"
import re

def check_string(string):
    if re.search('[a-zA-Z]', string) and re.search('[0-9]', string):
        return True
    else:
        return False
",Write Python program check string least one letter one number,0,"import re
def check_string(string):
    if re.search('[a-zA-Z]', string) and re.search('[0-9]', string):
        return True
    else:
        return False
",88
py_1700_data.csv,"def subsetXORSum(nums):
    res = 0
    n = len(nums)
    for i in range(1 << n):
        temp = []
        for j in range(n):
            if i & (1 << j):
                temp.append(nums[j])
        total_xor = 0
        for num in temp:
            total_xor ^= num
        res += total_xor
    return res","XOR total array defined bitwise XOR elements, 0 array empty. example, XOR total array [2,5,6] 2 XOR 5 XOR 6 = 1. Given array nums, return sum XOR totals every subset nums. Note: Subsets elements counted multiple times. array subset array b obtained b deleting (possibly zero) elements b.",3,"def subsetXORSum(nums):
    res = 0
    n = len(nums)
    for i in range(1 << n):
        temp = []
        for j in range(n):
            if i & (1 << j):
                temp.append(nums[j])
        total_xor = 0
        for num in temp:
            total_xor ^= num
        res += total_xor
    return res",89
py_1700_data.csv,"def min_unfairness(cookies, k):
    cookies.sort()
    min_unfairness = float('inf')
    for i in range(len(cookies)-k+1):
        max_cookies = cookies[i+k-1]
        min_cookies = cookies[i]
        unfairness = max_cookies - min_cookies
        if unfairness < min_unfairness:
            min_unfairness = unfairness
    return min_unfairness","given integer array cookies, cookies[i] denotes number cookies ith bag. also given integer k denotes number children distribute bags cookies to. cookies bag must go child cannot split up. unfairness distribution defined maximum total cookies obtained single child distribution. Return minimum unfairness distributions.",0,"def min_unfairness(cookies, k):
    cookies.sort()
    min_unfairness = float('inf')
    for i in range(len(cookies)-k+1):
        max_cookies = cookies[i+k-1]
        min_cookies = cookies[i]
        unfairness = max_cookies - min_cookies
        if unfairness < min_unfairness:
            min_unfairness = unfairness
    return min_unfairness",90
py_1700_data.csv,"class Solution:
    def minCost(self, maxTime: int, edges: List[List[int]], passingFees: List[int]) -> int:
        n=len(passingFees)
        distance=[[float('inf')]*n for _ in range(n)]
        for i in range(n):
            distance[i][i]=0
        for x,y,t in edges:
            distance[x][y]=t
            distance[y][x]=t
        
        for k in range(n):
            for i in range(n):
                for j in range(n):
                    distance[i][j]=min(distance[i][j],distance[i][k]+distance[k][j])
        
        dp=[[float('inf')]*maxTime for _ in range(n)]
        dp[0]=[passingFees[0] for _ in range(maxTime)]
        for t in range(maxTime):
            for i in range(n):
                for j in range(n):
                    if distance[i][j]<=t:
                        dp[j][t]=min(dp[j][t],dp[i][t-distance[i][j]]+passingFees[j])
        return dp[-1][maxTime-1] if dp[-1][maxTime-1]!=float('inf') else -1","country n cities numbered 0 n - 1 cities connected bi-directional roads. roads represented 2D integer array edges edges[i] = [xi, yi, timei] denotes road cities xi yi takes timei minutes travel. may multiple roads differing travel times connecting two cities, road connects city itself. time pass city, must pay passing fee. represented 0-indexed integer array passingFees length n passingFees[j] amount dollars must pay pass city j. beginning, city 0 want reach city n - 1 maxTime minutes less. cost journey summation passing fees city passed moment journey (including source destination cities). Given maxTime, edges, passingFees, return minimum cost complete journey, -1 cannot complete within maxTime minutes.",0,"class Solution:
    def minCost(self, maxTime: int, edges: List[List[int]], passingFees: List[int]) -> int:
        n=len(passingFees)
        distance=[[float('inf')]*n for _ in range(n)]
        for i in range(n):
            distance[i][i]=0
        for x,y,t in edges:
            distance[x][y]=t
            distance[y][x]=t
        for k in range(n):
            for i in range(n):
                for j in range(n):
                    distance[i][j]=min(distance[i][j],distance[i][k]+distance[k][j])
        dp=[[float('inf')]*maxTime for _ in range(n)]
        dp[0]=[passingFees[0] for _ in range(maxTime)]
        for t in range(maxTime):
            for i in range(n):
                for j in range(n):
                    if distance[i][j]<=t:
                        dp[j][t]=min(dp[j][t],dp[i][t-distance[i][j]]+passingFees[j])
        return dp[-1][maxTime-1] if dp[-1][maxTime-1]!=float('inf') else -1",91
